c_temp_pv,k_rpm_pv,n_temp_pv,scale_pv,s_temp_pv
70.3,189,67,3.054578095,66.5
70.3,189,66.9,3.07,66.4
70.3,189,66.9,3.07,66.4
70.3,189,66.9,3.034571429,66.2
70.3,189,66.9,3.042928095,66.1
70.3,189,67,3.07,66.1
70.3,189,66.9,3.07,66
70.3,189,66.9,3.042928095,66.1
70.3,189,67,3.062499643,66.1
70.3,189,67,3.07,66.1
70.4,189,67,3.07,66
70.4,189,67,3.062480119,66.1
70.3,189,67,3.062499643,66.1
70.3,189,67.1,3.07,66.1
70.4,189,67.1,3.07,66
70.5,189,67.1,3.0531,66
70.3,189,67,3.059104167,66
70.4,189,67,3.06,65.9
70.3,189,67,3.06,66.1
70.3,189,67,3.06,66
70.3,189,66.9,3.049010952,66
70.4,189,67,3.057138333,66
70.3,189,66.9,3.042928095,66.1
70.4,189,67,3.07,66.2
70.4,189,66.9,3.07,66.3
70.3,189,66.9,3.06775,66.4
70.2,189,66.8,3.043451667,66.4
70.3,189,66.8,3.06,66.6
70.4,189,66.8,3.06,66.7
70.4,189,66.8,3.031625,66.9
70.3,189,66.8,3.01335,67
70.3,189,66.8,3.041,67.1
70.2,189,66.7,3.06,67.3
70.4,189,66.7,3.06,67.3
70.4,189,66.8,3.0485,67.5
70.3,189,66.6,3.0304,67.6
70.2,189,66.7,3.05,67.9
70.3,189,66.7,3.05,67.9
70.3,189,66.7,3.0518,68
70.3,189,66.7,3.064338333,68.1
70.3,189,66.6,3.03,68.2
70.3,189,66.6,3.03,68.3
70.3,189,66.6,3.025415,68.4
70.4,189,66.6,3.022721667,68.4
70.3,189,66.6,3.025415,68.4
70.3,189,66.6,3.02,68.3
70.4,189,66.5,3.02,68.2
70.3,189,66.5,3.0023,68
70.3,189,66.5,3.005,67.8
70.4,189,66.6,3.02,67.7
70.3,189,66.6,3.02,67.5
70.3,189,66.7,3.056,67.2
70.3,189,66.6,3.057075,67.1
70.3,189,66.7,3.01,67
70.3,189,66.7,3.01,66.9
70.3,189,66.7,3.01935,66.9
70.3,189,66.7,3.0392,66.8
70.3,189,66.8,3.02,66.8
70.3,189,66.8,3.02,66.7
70.3,189,66.7,3.02,66.7
70.3,189,66.8,3.044983333,66.5
70.2,189,66.8,3.043451667,66.4
70.3,189,66.9,3.04,66.3
70.3,189,66.9,3.04,66.2
70.2,189,66.9,3.039604167,66.1
70.3,189,67,3.062499643,66.1
70.3,189,66.9,3.042928095,66.1
70.3,189,67,3.05,66.1
70.3,189,67.1,3.05,66
70.4,189,67.1,3.060983333,66
70.4,189,67.1,3.060983333,66
70.4,189,67.2,3.04,65.9
70.3,189,67.2,3.04,65.8
70.4,189,67.1,3.059913333,65.8
70.3,189,67.3,3.055566667,65.9
70.2,189,67.3,3.04,65.9
70.3,189,67.3,3.04,65.8
70.2,189,67.3,3.039,65.8
70.3,189,67.3,3.04924619,65.8
70.2,189,67.3,3.04,65.8
70.3,189,67.4,3.04,65.9
70.3,189,67.6,3.035116667,66
70.3,189,67.5,3.041465238,66.1
70.3,189,67.5,3.032732381,66.2
70.3,189,67.5,3.04,66.3
70.3,189,67.5,3.04,66.3
70.3,189,67.5,3.041911905,66.5
70.3,189,67.6,3.0608,66.7
70.2,189,67.5,3.05,66.7
70.3,189,67.4,3.05,66.8
70.3,189,67.4,3.066283333,66.9
70.3,189,67.4,3.010891667,67.1
70.2,189,67.4,3.05,67.2
70.3,189,67.4,3.05,67.4
70.3,189,67.3,3.024783333,67.5
70.3,189,67.2,3.0371,67.5
70.3,189,67.2,3.04,67.7
70.3,189,67.2,3.04,67.8
70.3,189,67.1,3.028868333,67.9
70.3,189,67.1,3.028868333,67.9
70.2,189,67,3.04,68
70.2,189,67,3.05,68.2
70.3,189,66.9,3.015565,68.3
70.2,189,66.9,3.022904762,68.3
70.2,189,66.8,3.02,68.4
70.2,189,66.8,3.03,68.4
70.2,189,66.8,3.021673095,68.3
70.3,189,66.8,3.021315833,68.1
70.2,189,66.7,3.0519,68
70.3,189,66.7,3.04,68
70.2,189,66.7,3.04,67.7
70.2,189,66.7,3.0449,67.6
70.2,189,66.7,3.067814286,67.4
70.2,189,66.6,3.06,67.2
70.3,189,66.6,3.06,67.1
70.3,189,66.6,3.033358333,67
70.2,189,66.6,3.041475,66.9
70.3,189,66.6,3.07,66.8
70.2,189,66.6,3.07,66.7
70.2,189,66.5,3.046860476,66.6
70.2,189,66.5,3.044930952,66.5
70.3,189,66.6,3.05,66.4
70.2,189,66.5,3.05,66.3
70.2,189,66.6,3.044505,66.2
70.3,189,66.5,3.041958333,66.2
70.2,189,66.6,3.04,66.1
70.2,189,66.5,3.05,66.1
70.3,189,66.4,3.05,66.1
70.3,189,66.5,3.036805,66.1
70.3,189,66.5,3.036805,66.1
70.2,189,66.6,3.04,66.1
70.2,189,66.5,3.04,66.1
70.2,189,66.6,3.040841667,66.1
70.3,189,66.6,3.042696667,66.2
70.2,189,66.5,3.046793333,66.2
70.2,189,66.7,3.05,66.1
70.2,189,66.7,3.05,66.3
70.2,189,66.7,3.046855,66.3
70.2,189,66.7,3.046855,66.3
70.2,189,66.8,3.04,66.4
70.2,189,66.8,3.04,66.5
70.3,189,66.9,3.04978,66.6
70.2,189,66.9,3.046233333,66.7
70.2,189,67.1,3.05,66.8
70.2,189,67.1,3.05,66.9
70.2,189,67.1,3.03309,67
70.2,189,67.2,3.0347,67.1
70.2,189,67.3,3.04,67.2
70.2,189,67.3,3.04,67.4
70.1,189,67.3,3.04,67.5
70.2,189,67.4,3.032128571,67.5
70.3,189,67.4,3.0224,67.6
70.2,189,67.4,3.05,67.8
70.2,189,67.5,3.05,67.9
70.2,189,67.6,3.029466667,68
70.3,189,67.6,3.0269,68.1
70.2,189,67.7,3.05,68.3
70.2,189,67.6,3.05,68.3
70.2,189,67.6,3.0451,68.3
70.2,189,67.8,3.018383333,68.4
70.2,189,67.7,3.05,68.2
70.2,189,67.9,3.05,68.2
70.2,189,67.8,3.006166667,68
70.3,189,67.8,3.0327,67.8
70.2,189,67.8,3.05,67.8
70.2,189,67.9,3.05,67.5
70.2,189,67.9,3.04246,67.3
70.2,189,68,3.0477,67.2
70.2,189,68,3.07,67.1
70.2,189,67.9,3.07,67
70.3,189,67.8,3.0606,66.9
70.3,189,67.9,3.0568,66.9
70.2,189,67.8,3.07,66.9
70.2,189,67.7,3.07,66.7
70.2,189,67.8,3.0582,66.7
70.3,189,67.8,3.0505,66.6
70.2,189,67.6,3.05,66.4
70.3,189,67.6,3.05,66.4
70.3,189,67.5,3.037300238,66.3
70.2,189,67.5,3.035461667,66.3
70.2,189,67.5,3.04,66.2
70.3,189,67.5,3.04,66.2
70.3,189,67.4,3.035808889,66.1
70.2,189,67.4,3.037925556,66.1
70.2,189,67.4,3.06,66.1
70.3,189,67.3,3.06,66
70.3,189,67.3,3.06,65.9
70.4,189,67.3,3.042217143,65.8
70.3,189,67.3,3.04,65.8
70.4,189,67.3,3.04,65.8
70.4,189,67.3,3.04,65.7
70.2,189,67.3,3.0391,65.7
70.2,189,67.2,3.037633333,65.7
70.2,189,67.1,3.04,65.7
70.2,189,67.2,3.04,65.8
70.2,189,67.2,3.034266667,65.9
70.3,189,67.2,3.019182857,66
70.2,189,67.1,3.03,66.1
70.2,189,67.2,3.03,66.1
70.3,189,67.2,3.053936667,66.2
70.2,189,67.2,3.048075,66.4
70.2,189,67.2,3.04,66.5
70.3,189,67.2,3.04,66.6
70.2,189,67.1,3.0492,66.7
70.2,189,67.2,3.0574,66.8
70.2,189,67.3,3.047,66.9
70.2,189,67.2,3.0347,67.1
70.2,189,67.2,3.02,67.2
70.2,189,67.3,3.031875,67.4
70.2,189,67.4,3.032128571,67.5
70.2,189,67.3,3.02517381,67.6
70.2,189,67.3,3.01,67.9
70.3,189,67.4,3.01,67.8
70.2,189,67.4,3.009266667,68
70.2,189,67.4,3.006916667,68.1
70.2,189,67.4,3.01,68.2
70.2,189,67.4,3.01,68.3
70.2,189,67.4,3.019832143,68.4
70.2,189,67.4,3.019832143,68.4
70.2,189,67.5,3.022640476,68.5
70.3,189,67.4,2.99,68.4
70.2,189,67.4,2.99,68.3
70.2,189,67.4,3.006916667,68.1
70.2,189,67.4,3.018520476,67.9
70.2,189,67.4,2.99,67.8
70.2,189,67.5,2.99,67.6
70.2,189,67.4,2.99,67.5
70.2,189,67.5,3.03753,67.2
70.2,189,67.5,3.03753,67.2
70.2,189,67.4,3.029353571,67
70.2,189,67.5,3.01,66.9
70.2,189,67.5,3.01,66.9
70.2,189,67.5,3.04591,66.8
70.2,189,67.5,3.060876667,66.7
70.2,189,67.5,3.02,66.5
70.2,189,67.5,3.03,66.5
70.2,189,67.5,3.03543,66.4
70.2,189,67.5,3.035461667,66.3
70.2,189,67.6,3.03,66.2
70.2,189,67.6,3.03,66.2
70.2,189,67.6,3.029566667,66.2
70.2,189,67.6,3.0405,66.1
70.2,189,67.7,3.0257,66.2
70.2,189,67.6,3.04,66.1
70.3,189,67.6,3.048366667,66.1
70.2,189,67.7,3.0257,66.2
70.2,189,67.5,3.03765119,66.2
70.3,189,67.5,3.03,66.2
70.3,189,67.5,3.03,66.2
70.2,189,67.4,3.037478333,66.3
70.2,189,67.4,3.037478333,66.3
70.2,189,67.4,3.04,66.5
70.2,189,67.4,3.04,66.6
70.3,189,67.3,3.051016667,66.6
70.2,189,67.3,3.050975,66.6
70.2,189,67.2,3.0574,66.8
70.2,189,67.2,3.04,66.9
70.3,189,67.3,3.04,67.1
70.3,189,67.2,3.0388,67.1
70.2,189,67.3,3.0378,67.2
70.3,189,67.2,3.03,67.3
70.2,189,67.2,3.03,67.4
70.3,189,67.3,3.024783333,67.5
70.2,189,67.3,3.02517381,67.6
70.2,189,67.3,3.020487143,67.7
70.2,189,67.3,3.02,67.8
70.2,189,67.3,3.02,68
70.2,189,67.4,3.006916667,68.1
70.3,189,67.3,3.022591429,68.2
70.3,189,67.3,3.02,68.4
70.2,189,67.4,3.02,68.4
70.3,189,67.3,3.034871429,68.5
70.3,189,67.4,3.022421429,68.6
70.3,189,67.3,3.034871429,68.5
70.3,189,67.4,3.022421429,68.6
70.3,189,67.3,3.04,68.5
70.2,189,67.3,3.04,68.5
70.3,189,67.3,3.034871429,68.5
70.2,189,67.1,3.0327,68.4
70.2,189,67.1,3.04,68.5
70.2,189,67.1,3.05,68.3
70.2,189,67.2,3.020618333,68.2
70.3,189,67.2,3.025489167,68.1
70.3,189,67.1,3.0271,68
70.2,189,67,3.040466667,67.9
70.3,189,67.1,3.05,67.7
70.3,189,67,3.05,67.7
70.3,189,67.1,3.0403,67.5
70.2,189,67,3.058733333,67.4
70.2,189,67,3.04,67.2
70.3,189,66.9,3.04,67.3
70.3,189,66.9,3.0456,67.1
70.3,189,66.9,3.0456,67.1
70.3,189,66.9,3.04,66.9
70.3,189,66.9,3.04,66.9
70.2,189,66.9,3.046233333,66.7
70.3,189,66.9,3.04978,66.6
70.3,189,66.9,3.05,66.5
70.2,189,66.8,3.05,66.4
70.3,189,66.8,3.040491667,66.3
70.2,189,66.7,3.046933333,66.2
70.3,189,66.7,3.05,66.2
70.3,189,66.7,3.05,66.2
70.3,189,66.6,3.042493333,66.3
70.3,189,66.7,3.04605,66.2
70.4,189,66.7,3.043611667,66.2
70.3,189,66.6,3.04,66.2
70.2,189,66.6,3.04,66.2
70.3,189,66.6,3.042696667,66.2
70.3,189,66.6,3.042696667,66.2
70.4,189,66.6,3.041875,66.2
70.3,189,66.5,3.04,66.3
70.2,189,66.6,3.046326667,66.3
70.3,189,66.5,3.042083333,66.3
70.3,189,66.5,3.04,66.4
70.2,189,66.5,3.05,66.4
70.3,189,66.5,3.05,66.5
70.3,189,66.5,3.040585238,66.5
70.3,189,66.6,3.04895,66.6
70.4,189,66.6,3.06,66.8
70.2,189,66.6,3.06,66.8
70.3,189,66.6,3.033358333,67
70.3,189,66.6,3.057075,67.1
70.3,189,66.6,3.04,67.3
70.3,189,66.6,3.050208333,67.3
70.2,189,66.6,3.0325,67.5
70.2,189,66.6,3.0325,67.5
70.3,189,66.6,3.04,67.6
70.3,189,66.6,3.0294,67.7
70.2,189,66.7,3.05,67.9
70.4,189,66.7,3.05,68
70.3,189,66.8,3.05,68.1
70.4,189,66.8,3.05,68.1
70.3,189,66.8,3.01293,68.2
70.4,189,66.8,3.031695,68.3
70.3,189,66.9,3.04,68.3
70.2,189,66.9,3.022904762,68.3
70.3,189,67.1,3.0297,68.4
70.3,189,67,3.023235,68.2
70.3,189,67,3.03,68.3
70.5,189,67.2,3.03,68.3
70.4,189,67.2,3.029306667,68.2
70.3,189,67.3,3.0294,68.1
70.3,189,67.3,3.03,68.1
70.3,189,67.4,3.03,68
70.3,189,67.3,3.026956667,68
70.3,189,67.4,3.02296,67.9
70.3,189,67.4,3.01,67.7
70.3,189,67.4,3.01,67.7
70.3,189,67.4,3.034891429,67.5
70.3,189,67.4,3.033766429,67.3
70.3,189,67.5,3.02,67.1
70.3,189,67.4,3.02,67
70.3,189,67.5,3.022125,67.1
70.3,189,67.5,3.035288571,67
70.3,189,67.5,3.06,66.9
70.3,189,67.5,3.06,66.7
70.3,189,67.5,3.063233333,66.7
70.3,189,67.6,3.0628,66.6
70.3,189,67.5,3.041911905,66.5
70.3,189,67.5,3.05,66.5
70.4,189,67.6,3.05,66.4
70.3,189,67.5,3.037300238,66.3
70.3,189,67.5,3.032732381,66.2
70.4,189,67.4,3.05,66.2
70.3,189,67.3,3.05,66.2
70.3,189,67.3,3.060572857,66.2
70.3,189,67.3,3.039022381,66.1
70.4,189,67.2,3.0517925,66.1
70.3,189,67.2,3.06,66.1
70.3,189,67.2,3.06,66.1
70.4,189,67.2,3.0517925,66.1
70.4,189,67,3.057138333,66
70.4,189,67,3.05,66
70.4,189,67,3.05,66
70.4,189,66.9,3.05,66
70.4,189,66.8,3.044668333,65.9
70.4,189,66.8,3.042716667,66
70.4,189,66.7,3.03,66.1
70.4,189,66.7,3.03,66.1
70.3,189,66.8,3.0417,66.1
70.3,189,66.6,3.042493333,66.3
70.3,189,66.6,3.03,66.4
70.3,189,66.5,3.03,66.5
70.3,189,66.5,3.040585238,66.5
70.3,189,66.5,3.046190952,66.6
70.3,189,66.4,3.04,66.7
70.4,189,66.5,3.04,66.8
70.3,189,66.5,3.04,67
70.3,189,66.4,3.04272381,67.1
70.3,189,66.5,3.038190476,67.3
70.3,189,66.4,3.039090476,67.3
70.4,189,66.5,3.01,67.5
70.3,189,66.5,3.01,67.6
70.3,189,66.4,3.01,67.7
70.3,189,66.4,3.0102,67.8
70.3,189,66.4,3.0103,67.9
70.4,189,66.4,3,68
70.3,189,66.4,3.0111,68.1
70.3,189,66.4,3.007211667,68.3
70.3,189,66.4,3.009736667,68.4
70.3,189,66.5,3.01,68.4
70.3,189,66.5,3.01,68.5
70.3,189,66.5,3.009736667,68.4
70.3,189,66.5,3.009736667,68.4
70.3,189,66.5,3,68.3
70.3,189,66.5,3,68
70.3,189,66.6,3.0349,67.9
70.3,189,66.6,3.0304,67.6
70.3,184,66.7,3.047423333,67.5
70.3,183,66.7,3.01,67.3
70.3,183,66.8,3.01,67.2
70.3,183,66.8,3.01,67.1
70.3,183,66.8,3.020643333,66.9
70.3,183,67,3.02111,66.9
70.3,183,66.9,2.995760952,66.7
70.3,183,67,3.004603333,66.5
70.3,183,67,2.998353333,66.4
70.3,183,67.2,2.976233333,66.4
70.3,183,67.1,3.028,66.2
70.3,183,67.2,2.979491667,66.3
70.3,183,67.2,3.041751905,66
70.3,183,67.3,3.0551,66
70.3,183,67.3,3.0551,66
70.5,183,67.4,3.017791667,66
70.3,183,67.4,3.01839,66.1
70.4,183,67.5,3.023941667,66.1
70.3,183,67.6,3.03008,66.2
70.3,183,67.5,3.016945,66.1
70.3,183,67.5,3.018903333,66.2
70.3,183,67.5,3.018903333,66.2
70.3,183,67.5,3.016945,66.1
70.3,183,67.6,3.03008,66.2
70.4,183,67.6,3.053511667,66.3
70.3,183,67.6,3.03867,66.3
70.3,183,67.6,3.03867,66.3
70.3,183,67.6,3.049841667,66.5
70.3,183,67.7,3.045966667,66.5
70.4,184,67.7,3.0265,66.6
70.4,186,67.8,3.045991667,66.8
70.3,186,67.7,3.0344,66.9
70.3,186,67.8,3.0484,67
70.3,186,67.7,3.04396,67
70.3,186,67.5,3.08,67.1
70.3,186,67.5,3.08,67.3
70.3,186,67.5,3.0389,67.4
70.3,186,67.4,3.0317,67.6
70.4,186,67.4,3.07,67.7
70.3,186,67.4,3.07,67.8
70.3,186,67.4,3.038533333,67.9
70.4,186,67.4,3.032946667,68.1
70.3,186,67.3,3.029116667,68.2
70.3,186,67.4,3.06,68.3
70.3,186,67.2,3.03923,68.4
70.3,186,67.2,3.03805,68.6
70.3,186,67.2,3.032541667,68.5
70.3,186,67.2,3.05,68.6
70.3,186,67.2,3.05,68.6
70.3,186,67.2,3.03805,68.6
70.3,186,67.2,3.03805,68.6
70.3,186,67.1,3.034248333,68.5
70.2,186,67,3.04955,68.4
70.3,186,67,3.05,68.5
70.3,186,67.1,3.05,68.5
70.3,186,67.1,3.048796667,68.4
70.4,186,67.1,3.04219,68.4
70.3,186,67,3.03,68.2
70.4,186,67.1,3.03,68.2
70.4,186,67,3.0457,67.9
70.3,186,67.1,3.047675,67.7
70.3,186,67.1,3.04,67.6
70.4,186,67.2,3.04,67.5
70.3,186,67.2,3.043533333,67.3
70.3,186,67.2,3.042443333,67.2
70.4,186,67.2,3.01,67.1
70.4,186,67.4,3.01,67.1
70.4,186,67.3,3.033175,67
70.5,186,67.4,3.0118,66.9
70.3,186,67.4,3,66.8
70.3,186,67.4,3,66.7
70.3,186,67.4,3.027725,66.5
70.4,186,67.5,3.01565,66.4
70.3,186,67.5,3,66.3
70.3,186,67.5,2.99,66.4
70.3,186,67.6,3.030733333,66.3
70.3,185,67.6,3.048416667,66.3
70.3,182,67.6,2.98,66.1
70.3,182,67.6,2.98,66.2
70.4,182,67.6,2.98,66.1
70.3,182,67.6,2.983966667,66.1
70.4,182,67.7,3.05,66.2
70.3,182,67.6,3.05,66.2
70.3,182,67.7,3.038921667,66.3
70.4,182,67.7,3.045416667,66.2
70.4,182,67.8,3.0431,66.3
70.4,182,67.8,3.04,66.3
70.3,182,67.8,3.038763333,66.4
70.3,182,67.8,3.038763333,66.4
70.3,182,68,3.0285,66.5
70.3,182,67.8,3.03,66.6
70.5,182,67.9,3.03,66.7
70.3,182,67.9,3.02095,66.7
70.4,182,67.9,3.02295,66.7
70.3,182,67.9,3.02,66.9
70.4,182,68,3.02,66.9
70.4,182,68,3.0238,67
70.4,182,68,3.0206,67.2
70.3,182,68,3.014525,67.2
70.3,182,68,3.01,67.2
70.3,182,68,3.01,67.4
70.4,182,68,3.02724,67.5
70.3,182,67.9,3.03094,67.6
70.4,182,68,3.01,67.8
70.4,182,67.9,3.01,67.9
70.4,182,67.9,3.023,68
70.3,182,67.8,3.0103,68.1
70.3,182,67.7,2.99,68.1
70.3,182,67.7,2.99,68.3
70.3,182,67.6,3.009858333,68.4
70.3,182,67.6,3.003325,68.5
70.3,182,67.5,2.98,68.5
70.3,182,67.4,2.99,68.5
70.4,178,67.4,2.99,68.4
70.3,178,67.4,3.050755,68.3
70.3,178,67.3,3.048853333,68.4
70.3,178,67.3,3.05346,68.3
70.4,178,67.3,3.09,68.3
70.3,178,67.2,3.09,68.3
70.3,178,67.2,3.059446667,68.1
70.3,178,67.2,3.059446667,68.1
70.3,178,67.1,3.040722857,67.9
70.3,178,67.2,3.026723333,67.7
70.3,178,67.1,3.0452,67.6
70.3,178,67,3.056385,67.4
70.3,182,66.9,3.1,67.3
70.3,182,66.9,3.1,67.2
70.3,182,66.9,3.067641667,67
70.4,182,67,3.059,67
70.4,182,66.9,3.0508,66.9
70.3,182,66.9,3.01,66.8
70.4,182,66.9,3.01,66.7
70.3,182,66.8,3.0463,66.5
70.4,182,66.9,3.052491667,66.3
70.3,182,66.8,3.02,66.2
70.3,182,66.8,3.02,66.2
70.3,182,66.8,3.053258333,66.1
70.3,182,66.7,3.049551667,66
70.3,182,66.8,3.044636667,66
70.3,182,66.7,3.03,65.9
70.3,182,66.6,3.03,65.9
70.3,182,66.7,3.036918333,65.9
70.4,182,66.7,3.055306667,66
70.3,182,66.7,3.04,65.9
70.3,182,66.8,3.04,65.9
70.4,182,66.7,3.066583095,65.8
70.4,182,66.7,3.067838095,65.7
70.4,182,66.8,3.07,65.8
70.4,182,66.8,3.07,65.7
70.4,182,66.7,3.07,65.7
70.4,182,66.8,3.069275,65.8
70.4,182,66.8,3.069275,65.8
70.4,182,66.8,3.07,65.8
70.4,182,66.7,3.07,65.9
70.3,182,66.7,3.036918333,65.9
70.4,182,66.8,3.055083333,66
70.3,182,66.7,3.07,66.1
70.4,182,66.8,3.07,66.1
70.3,182,66.8,3.0425,66.3
70.3,182,66.8,3.0425,66.3
70.3,182,66.8,3.08,66.5
70.4,182,66.9,3.08,66.6
70.4,182,66.8,3.08,66.8
70.3,182,66.9,3.067641667,67
70.4,182,66.9,3.08,67.1
70.3,182,66.9,3.08,67.1
70.4,182,66.9,3.07176119,67.3
70.3,182,66.9,3.081099524,67.4
70.3,182,67.1,3.07,67.4
70.3,182,67,3.07,67.6
70.3,184,67,3.02664,67.6
70.3,184,67,3.03165,67.8
70.3,184,67.1,3.032489286,68
70.3,184,67.2,3.038890238,68
70.4,184,67.1,3.042433333,68.1
70.3,184,67.1,3.039466667,68.2
70.3,184,67.2,3.09,68.2
70.3,184,67.2,3.09,68.3
70.3,184,67.3,3.00552,68.3
70.3,184,67.3,3.00552,68.3
70.3,184,67.3,3.016636667,68
70.3,186,67.3,3.03693,67.8
70.3,188,67.3,3.014691667,67.6
70.3,188,67.3,3.011395,67.5
70.3,188,67.3,3.032566667,67.3
70.3,188,67.3,3.036683333,67.2
70.3,188,67.4,3.05,67
70.3,188,67.5,3.05,66.9
70.5,188,67.4,3.0488,66.8
70.3,188,67.4,3.047783095,66.7
70.4,188,67.5,3.07,66.6
70.3,188,67.4,3.07,66.5
70.2,188,67.4,3.07,66.5
70.3,188,67.4,3.042082143,66.3
70.2,188,67.4,3.035543333,66.2
70.3,188,67.3,3.07,66
70.3,188,67.4,3.07,66
70.3,188,67.3,3.0608,65.9
70.3,188,67.3,3.0608,65.9
70.3,188,67.2,3.07,65.9
70.3,188,67.1,3.07,65.9
70.3,188,67.1,3.060275,65.9
70.3,188,67.1,3.0607575,65.8
70.3,189,67,3.05,66
70.3,189,67,3.06,66
70.2,189,66.9,3.040656786,66
70.2,189,66.8,3.0419,66.1
70.3,189,66.8,3.042743333,66.2
70.2,189,66.8,3.04,66.3
70.3,189,66.7,3.04,66.5
70.2,189,66.7,3.0446,66.6
70.2,189,66.6,3.047559524,66.6
70.2,189,66.6,3.0577,66.8
70.2,189,66.6,3.04,66.9
70.3,189,66.5,3.04,67
70.2,189,66.5,3.04477381,67.1
70.3,189,66.5,3.041457143,67.2
70.3,189,66.5,3.038190476,67.3
70.2,189,66.5,3.041307143,67.4
70.2,189,66.4,3.04,67.5
70.2,189,66.5,3.04,67.6
70.2,189,66.4,3.0187,67.7
70.2,189,66.5,3.0233,67.8
70.2,189,66.3,3.01,67.8
70.3,189,66.4,3.01,67.9
70.2,189,66.4,3.0185,68
70.2,189,66.5,3.0438,68.2
70.2,189,66.3,3.01,68.3
70.2,189,66.4,3.01,68.3
70.3,189,66.4,3.01,68.3
70.3,189,66.4,3.017686667,68.2
70.3,189,66.4,3.006,68
70.3,189,66.5,3.005,67.8
70.3,189,66.5,3,67.7
70.2,189,66.5,3,67.5
70.3,189,66.5,3.038190476,67.3
70.2,189,66.5,3.045540476,67.2
70.3,189,66.5,2.99,67
70.2,189,66.6,2.99,66.9
70.2,187,66.7,2.99,66.9
70.2,187,66.6,3.02366,66.7
70.2,187,66.7,3.01941,66.6
70.2,187,66.7,3.01941,66.6
70.1,187,66.8,3.053306667,66.3
70.2,187,66.8,3.02,66.3
70.3,187,66.9,3.02,66
70.2,187,66.9,3.0143,65.9
70.3,187,67,3.0133,65.8
70.3,187,67,3.01,65.8
70.2,187,67,3.01,65.7
70.2,187,67,3.0096,65.7
70.3,187,67.2,3.0105,65.7
70.2,187,67.1,3.02,65.8
70.2,187,67.2,3.02,65.9
70.2,187,67.2,3.020646667,65.9
70.2,187,67.2,3.026142619,66
70.2,187,67.2,3.01,66.1
70.2,187,67.4,3.01,66.2
70.2,187,67.4,3.0269,66.2
70.2,187,67.4,3.036833333,66.3
70.2,187,67.5,3.033033333,66.4
70.1,187,67.5,3.04,66.6
70.2,187,67.5,3.04,66.7
70.2,187,67.4,3.0173,66.8
70.2,187,67.5,3.0237,66.9
70.3,187,67.5,3.0241,67
70.2,187,67.5,3.02,67.2
70.2,187,67.6,3.02,67.3
70.2,187,67.6,3.0128,67.4
70.2,187,67.7,3.0176,67.5
70.2,187,67.6,3,67.6
70.2,187,67.7,3.01195,67.6
70.1,187,67.6,3.01705,67.7
70.2,187,67.6,3.0095,67.8
70.2,187,67.5,3.01,67.9
70.2,187,67.7,3.01,68
70.3,187,67.6,3.0363,68.1
70.2,187,67.6,3.0152,68.1
70.2,187,67.5,3.02,68.2
70.4,187,67.6,3.02,68.1
70.2,187,67.4,3.0387,67.9
70.2,187,67.4,3.03345,67.7
70.2,187,67.3,3.01,67.6
70.2,187,67.3,3.01,67.5
70.2,187,67.2,3.029675,67.2
70.2,187,67.2,3.025875,67.1
70.2,187,67.1,3.01,66.9
70.2,187,67.1,3.01,66.9
70.2,187,67,3.0238,66.7
70.2,187,67,3.022626667,66.6
70.2,187,67,3,66.5
70.2,187,66.9,3,66.4
70.2,187,67,3.0202,66.3
70.2,187,66.9,3.021316667,66.3
70.2,187,67,3.02,66.2
70.3,187,66.9,3.02,66
70.3,187,66.9,3.0182,65.9
70.2,187,66.8,3.0131,65.8
70.2,187,66.9,3.013,65.8
70.3,187,66.8,3.02,65.7
70.2,187,66.8,3.02,65.7
70.2,187,66.8,3.0169,65.7
70.2,187,66.8,3.0169,65.7
70.2,187,66.8,3.01,65.8
70.3,187,66.8,3.02,65.8
70.3,187,66.8,3.01885,66
70.2,187,66.8,3.0179,66
70.1,187,66.7,3.01,66.1
70.2,187,66.8,3.01,66.2
70.2,187,66.8,3.01,66.4
70.3,187,66.8,3.028343333,66.5
70.2,187,66.9,3.029576667,66.6
70.2,187,66.8,3.03,66.7
70.3,187,66.8,3.03,66.9
70.2,187,66.8,3.0006,67
70.3,187,66.8,3.0074,67.2
70.2,187,66.8,3.03,67.3
70.3,187,66.9,3.03,67.4
70.2,187,66.8,3.02345,67.5
70.3,187,66.9,3.0229,67.6
70.2,187,66.9,3.02,67.8
70.1,187,66.9,3.02,67.9
70.2,187,66.9,3.02,67.9
70.2,187,66.9,3.021161905,68
70.3,187,67,3.04,68.2
70.3,187,67,3.04,68.2
70.2,187,67.1,3.0284,68.3
70.2,187,67,3.0263,68.4
70.2,187,67,3.02465,68.2
70.3,187,67,3.05,68.2
70.3,187,67,3.05,68
70.2,187,67,3.02725,67.9
70.2,187,67.1,3.025831667,67.6
70.2,187,67,3.03,67.4
70.1,187,67,3.03,67.2
70.2,187,67,2.995375,67.1
70.2,187,67.1,3.013560238,67
70.2,187,67.1,3.017275238,66.9
70.2,187,67.2,3.05,66.8
70.3,187,67.3,3.05,66.7
70.3,187,67.3,3.0447,66.6
70.1,187,67.3,3.0245,66.5
70.2,187,67.4,3.04,66.4
70.2,187,67.4,3.04,66.2
70.2,187,67.4,3.040533333,66
70.1,187,67.5,3.025466667,66
70.2,187,67.5,3.04,65.9
70.2,187,67.6,3.04,66
70.2,187,67.7,3.0365,66
70.2,187,67.6,3.0364,65.9
