평점,리뷰
2.0,"망상에서 탈피해도 결국 돌아갈 곳은 고담시티이며, 조커의 부재함이 알려지자 철저히 외면당한 아서플렉이 한없이 가엾고 처연하다."
2.5,어려운 도전이었고 실패했다
3.5,관객들을 뒤집어엎는 훌륭한 의도
1.0,비빔밥이라기에는 잡탕밥 가까운
5.0,무슨내용인걸까.. 노래 좀 그만해..
4.5,"241003 cgv 용산 IMAX

영상도 좋고 연기도 좋고 음악도 좋은데
몰입도 잘 안 되고 아쉬운 느낌🤔"
4.0,"찐따들의 우상은 더욱 찐따가 되었고
사실 스토리는 간단한데 컷들이 예술적이다
오프닝에 4:3화면비율과 고전 애이메이션은 취향 저격
레이디가가 close to you는 영화관에서 다시 들어보고 싶다
조커 1을 보고 조커 빙의한 찐따들은 아마 최악의 영화라 할 듯"
4.5,"Please stop singing, please. I beg you, gaga."
3.5,"나는 뮤지컬식 영화랑은 안맞는거같다..
뮤지컬식 영화라고 하면 보는걸 다시한번 생각해야 될것같다

암튼 레이디 가가 노래는 대박이다."
5.0,"결국 어떤 방식으로도 '해피'해지지 못한 아서
그리고 뮤지컬로 만든 선택은 실패라고 생각한다"
3.0,왜 뮤지컬 하자고 했을까....
3.0,"리=대중
폭력성에 열광하는 인간들에게 충고하는

하지만 리가 조커에게 등돌리기 전까지는 의도 파악이 안돼 산만한 느낌.
뮤지컬 형식을 접목시킨 건 악수였다. 호아킨 피닉스의 가창보다는 연기를 더 보고 싶었다."
2.5,"장난하나?????? 뭔소리야
진짜 오랜만에 그어떤것도 느끼지못하고 내내 지루하기만했던 영화"
4.5,"밝은 음악에 어울리지 않는 환상,
춤이 아닌 혼돈의 아귀에서 벗어나려는 몸부림"
2.0,"어중간하게 착하고 어중간하게 나빴던 내가 환상에 젖어 너를 사랑했구나.

이 영화에서 노래는 희망이다. 사랑한다며 나를 죽음으로 몰고가던 연인이 떠났을 때 희망도 노래도 멈춘다."
5.0,스포일러가 있어요!! 보기
3.0,아서 플렉은 조커가 아니었습니다.
4.0,멜로
3.0,피닉스 역작에 잿가루 투척...
2.5,생각보다 뮤지컬일 줄이야
3.5,발리우드 영화인줄
2.5,스포일러가 있어요!! 보기
1.0,온갖 둘 사이의 구분에 불을 지르는 지극히 환상적이며 영화적인 농담
3.5,굳이 이런 메세지를 위해 조커라는 캐릭터를 희생해야 했나? 음악과 춤이 너무 과함
3.0,관객들의 열광적인(?) 반응으로 완성되는 마스터피스
2.5,전작보다 더 조커를 이해하게 된다는 점에서 너무 무서운 영화이다
4.5,"조커의 분장을 지워내는 훌륭하지만, 불쾌한 뮤지컬."
3.5,"그들이 열광했던 것은 조커였다.
아서 플렉은 처음부터 끝까지 철저히 혼자였다."
2.5,"1편을 안 보고 봐서 이해가 잘 가지 않았고, 스토리 전개의 개연성도 떨어진다고 생각이 든다."
2.5,듣고 봤던 평들을 감안했을때 생각보다 괜찮았음
2.5,'조커' 시리즈는 폴 슈레이더 같은 감독이 찍었어야 된다. 가능하면 슈레이더보다는 조금 더 젊은.
1.5,스포일러가 있어요!! 보기
3.0,이 영화의 유일한 장점: 레이디 가가 앨범
3.0,"선망과 동경이 마침내 허무였다는 것을 깨달았을 때의 부정과 비극, 그리고 해방"
5.0,과한 노래가 연기를 가로막는 느낌이다
1.5,"불, 음악, 악영향은 삽시간에 퍼진다.

음악이 나오는 장면은 모두 아서 플렉의 솔직한 생각이 담길 때 나온다. 조커의 생각은 기괴하고 비도덕적이라고 생각하지만 음악과 함께 나오니 볼거리, 들을 거리에 순간 매료된다. 단순히 뮤지컬 영화가 아닌 군중들이 조커에 매료되는 과정을 관객들도 간접 경험 시키기 위해 음악을 채택한 것이 아닐까 싶다."
5.0,보이즈어프레이드 조커ver.
4.0,의도가 어쨌든 난 그냥 조커를 사랑하는 관객들에 대한 기만이라고 느껴져
2.5,"조커의 자리는 아서, 네 것이 아니었구나"
2.5,"아 ~~!!! 정말 너무너무너무 아쉽고 안타깝다. 뭐 감독이 노린거다, 현재 관객들의 반응이 감독이 의도한거다~~ 이러는데... 어이가없도다... 1편을 호불호 없이 그렇게나 잘 만들어놓고선 도대체 2편은 와이.............. 뮤지컬은 개인적인 생각으론 아주아주아주 잘못 선택했다고 본다.... 연기에 빠져들때 갑자기 노래. 집중이 좀 될라고 하면 노래. 노래....노래.......영화보다가 나간 적 없는데 처음으로 진짜 걍 나갈까 이 생각까지 했다..... 기대를 너무했나 정말 너무 불호다....... 하지만 호아긴의 연기는 5점 만점."
2.5,다신 내 눈 앞에 띄지 마쇼 레이디 가가
3.5,스포일러가 있어요!! 보기
1.5,"상황과 맞지 않는 뮤지컬이 자꾸 내 몰입을 깬다.

감독님이 뭘 말하고 싶은지는 알 거 같다.

조커도 사람이다. 그런 살인을 벌여놓고 당연히 괜찮은 일이 없다.

하지만 인물 행동의 개연성이 떨어지며 내게 와닿지는 않았다.

조커가 꼭 도시를 부수고 불 태우고 이런 것을 원한 것은 아니다.

하지만 이 미친 세상, 이 미친 도시에서만큼은 조커는 분노를 표출해야 한다.

너무나 불합리한 세상이라는 걸, 무목적성에 기인한 참담한 삶과 자기의 엿같은 상황들을 분노로 표출해야만 했다. 그게 조커니까.

전작에서, 이 미친 세상에 분노로 대신 표출해줬을 때 내 카타르시스는 넘쳐났고 모든 게 와닿고 내 심장에 맞닿은 영화였다.

하지만 이번 작품은 정말 실망이었다. 정체성도, 개성도 없는 할리퀸의 캐릭터며 조커의 개연성 없는 행동들 하며.."
3.5,라라랜드+검사외전이 되.
3.5,"단독작품으로는 3.5, 전작과 하나의 작품이라고 보면 4.5

조커 파트 1, 파트2로 두는 게 더 적절하다는 생각이 듭니다."
3.5,결국 우리도 조커 한편으로 아서가 어떤 인물인지 판단했었다
2.0,여러모로 느닷없어서 닻을 못내리는 느낌
3.0,"사랑은, / 당신이 내게 / 칼이라는 사실이다. / 나는 그 칼로 / 내 마음을 들쑤신다.  - 프란츠 카프카
.
.
그래도 나는 ‘조커’인 아서가 보고 싶었다"
1.5,시간은 잘 가드랑ㅎ.ㅎ
2.0,그래서  이게 도대체 뭔 내용이야..?
3.5,2024.10.03 Dolby Cinema 수원AK플라자
4.0,광기가 휩쓸고 간 자리를 채울만큼 아름답진 못한 멜로디
2.0,스포일러가 있어요!! 보기
3.0,노래 좀 그만하고 말로 해줄래?
2.5,"조커 전체 러닝타임 123분 중 89분, 아서 플랙이 첫 살인을 하고부터 흐른 시간."
1.5,어둠의 라라랜드
3.5,아서 플렉도 조커가 아닌 결국 그저 한 명의 인간에 불과했다는 결론을 굳이 지루하고 긴 뮤지컬 퍼포먼스로 해야했나.
2.0,시카고+악마와의토크쇼+라라랜드...노래포비아 걸리겠어..할리의 쓰임새가 좀 애매했다고봄.자아좀 빨리 찾고 할리랑 미치광이데이트 같은거 생각했는데 아쉽ㅠ 140분 내내 조커 상상하는거 훔쳐보다 끝남 나의조커..안녕..
3.5,씨야 - 미친 사랑의 노래
4.0,조커 ‘팬’들을 향한 감독의 분노의 일침… 조커에게 열광하며 개쩌는 속편을 원했던 이들의 뒤통수를 아름답게 후려갈긴다. 조커2가 아닌 조커 유니버스 죽이기.
4.0,영화라기보다 나쁘지 않은 롱 뮤직비디오
4.0,스포일러가 있어요!! 보기
1.5,유죄..
3.0,"나는 내가 보고 싶은 그대 모습을 보았네
그것이 결코 그대가 아님을 알지 못한 채

태어나서부터 죽는 그 순간까지 혼자였던 아서
눈을 감지도 못한 채 응시하고 있는 외로운 시선이 뇌리에 박혀 잊혀지지 않는다"
2.0,"겁에 질린 토드 필립스의 자기부정 사상 검증기.
가래 끓는 소리로 앞 부분 2시간을 의미없이 소진한다."
2.5,감독의 인셀털기춤 잘 봤습니다
2.0,인셀 털러다가 관객들도 털게생김
2.0,"가짜 광기: 광대 분장하고 사람 죽임
진짜 광기: 조커 후속작을 고고랜드로 만듦"
4.0,조커와 동화되었던 관객에 또 다른 충격을 선사하는.. 영화를 보면서 아서 플렉보다는 진짜 조커를 원했던 나에 대한 반성.
3.5,"아서에서 조커로 내려갔다면,
조커에서 아서로 올라간다"
3.0,스포일러가 있어요!! 보기
3.0,고단했던 아서 플렉의 마무리
3.0,2시간짜리 가가 콘서트
3.5,너무 노잼이라 내가 조커 가 되
5.0,조커1과는 다른 작품의 영화같은 느낌
3.0,발리우드 조커.
3.5,'조커'의 탈을 쓴 '아서 플렉'이라는 예술 영화.
3.0,"너희가 원하는 조커는 여기 없다.
상징을 만들고 다시 상징을 부술 수 밖에 없는 이유."
4.5,"당신은 환자요! 당신은 영웅이오!

아니, 나는 죄인이오.

묘한 쾌감을 모두 거두어 산산조각낸다. 고골과 도스토옙스키를 적절히 섞어 빚어낸 느낌."
4.0,스포일러가 있어요!! 보기
2.5,조커를 뮤지컬로 푼 감독.. 유죄.
3.5,"무자막으로 봤더니 뭐라는지 모르겟다 히히
한국에서 한번 더 봐야지"
3.5,연기는 미쳤음
3.0,"기괴함
나를 설명하는 절반의 지지와 비판 속 한 두개의 조커카드 그게 기괴한 인생의 총량아닐까"
2.5,노래하는 가가와 허리 꺾으며 흡연하는 피닉스만 남았다.
2.0,24.10.03 (20:58)
2.5,조커는 없다고 말할 때 비로소 조커는
3.0,관객으로 완성되는 영화
5.0,뮤지컬형식으로 풀어내다니. 기가막힌 음악에 비해 절실하게 빠져들지 못하게되는건 왜일까? 연기도 스토리도 나쁘지않은데 모든게 조금씩 아쉽다. 간을 잘 맞추지못한 음식처럼.
2.0,스포일러가 있어요!! 보기
보고싶어요,30분 일찍 나오게 노래라도 하지 말든가 폭력 달라고 ㅠㅠ
3.5,"조커에게 인생을 배웠지만, 그게 내가 원하는 건 아니다.."
3.5,"사랑은 몰이해의 감정
그것이 사람이든 세계든
칠을 긁어내고 벗기고 지우고..
그래서 결국 분장 없이 남겨진 내가 무너질 때
당신도 같이 무너져줄 수 있나요

그것이 불가능하다는 것을 모르는 사람은 없을 것입니다"
3.5,"범죄에는 매력이 없어

내가 원했던 이야기는 이게 아니었는데

그걸 노린 연출자의 의도였다면
완벽한 성공

아름다운 범죄와 범죄적 도파민이란 역시없구나"
4.0,"조커의 내면을 들여다볼 수 있는 심리 상담같은 속편
1편같은 영화를 기대했다면 그냥 1편을 한번 더 봐라"
4.0,정리되지 않고 교차하는 여러 감정들이 영화를 산만하게 한다.
4.5,고독한 캐릭터. 단 한 번도 제대로 사랑받지 못한 남자. 비극이다. 왜 노래로 표현해야만 했을까 생각해보면 비극이라서 그래야만 했을 거라는 생각을 하게 된다.
3.0,2편에서 비로소 완성되는 완벽한 사회 실험.
3.5,"'사람들이 원하는걸 주자고요'라는 대사로 영화를 되돌아봤다면, 이렇게 실망스럽지 않았을텐데."
4.5,"버려진 자신마저 버려버린 체, 남겨진 것 하나없는."
3.5,"조커 폴리 아 되:조커,아서 플렉이 돼"
3.5,"사람들이 화가 난 건 1. 뮤지컬 때문이 아니라, 이 영화가 광기 어린 조커 보다는 ’아서 플렉이 지난 영화에서 갑자기 얻게 된 조커라는 정체성에 대해 갈등하는 이야기여서‘인 것 같음. 그리고 2. 노래가 많다는 이유 보단 아서나 리의 캐릭터 개발이 새로운 후속작으로 찍어 냈어야 할만큼 충분하지 못 했던 것 같다. 두 주연은 제 몫을 다 했지만 이 영화는 안 나왔어도 되었다."
3.0,"노래만 안 했어도 …;;;;;;;;;; 호아킨 연기는 정말 돈내고 볼 맛이 났다 근데 연출이 이상해요ㅠㅠㅠㅠ

2024.10.03 나의 키링보이와
영등포 아이맥스에서! 잠깐 졸만큼 실망한 조커ㅜㅜ"
3.5,20241003)
5.0,조커는 없어...
1.5,"토드 필립스가 통제하기 어려운 광기가 되되되되어버린 것.
조커는 없다."
4.0,"질못된 제도로부터 괴물이 될 수 밖에 없던 남자의 외로운 사랑이야기
근데 이제 자아를 찾아가는.."
3.5,영화를 다 보고 나온 후 리 퀸젤이 되버림
3.5,조커 폴리 ... 아아안 되!!!
4.5,"그래도 좋았어..
실망한거랑 좋은거랑은 다르니까.."
4.0,"조커가 되면 라라랜드, 아서가 되면 극화로 전환해서 흐름을 잘 따라가야함. 전작의 느낌을 기대했다면 실망할지도..."
3.5,호아킨피닉스 이새낀 그냥 연기의 신임 ㅋㅋ
4.5,"20241003
성과사회의 긍정성과잉과 소진된 주체로서의 조커, 그리고 아서 플렉"
4.0,스포일러가 있어요!! 보기
4.0,"조커판 라라랜드
솔직히 판사님도 웃었잖아요"
4.0,꽤 마음에 드는 엔딩을 보기까지의 험난한 여정
3.5,고담고담랜드
3.5,홀리모터스의 대중 버전. 멀홀랜드 드라이브의 위험한 사랑이 더해진.
4.5,"영숙: 야 누가 소설을 뒤에서부터 읽냐

흥미로운 결말에도 불구하고
빈곤한 서사 위로 겉도는 인물들"
4.0,감독이 조커1 관람평보고 만든듯
4.5,"감독의 의도는 이해가 되지만
그 과정이 좀 더 설득력 있었다면 좋았을텐데..."
4.0,조커가 아닌 아서 플렉으로 변하는 과정.
1.0,아 죽인다
4.0,"연기만 좋고
스토리는 어디로 간거야
산을 쌓겠다는건 무슨 산이야아아아아"
2.5,극장에서 이 영화를 보고왔는데 영화 중 뮤지컬처럼 노래를 부르는게 조커의 광기등을 예술적으로 승화한거 같아 하나의 예술작품을 보는 듯했다. 특히 마지막에 조커가 자신의 망상에서 자신의 아들이 나를 대신할거라는 대사에서 많은 것을 느꼈음. 아마 내 추측으로는 아서가 조커가 돼면서 했던 행동들이 고담시를 비롯해 사회에 많은 파장을 일으켰고 그로인해 조커와 비슷한 가치관을 가진 사람들이 등장해 세상을 혼란으로 빠트릴 것 같다는 추측을했다. 물론 지금은 극장에서 상영중이지만 vod로 개봉돼면 한번쯤은 봤으면 좋겠다. 인생 영화
4.0,스포일러가 있어요!! 보기
4.0,"나를 비난하는 자도, 나를 추앙하는 자도, 나조차도, 당신조차도 듣고 싶지 않았던 쓸쓸한 고백."
